query_id,theme,query,pmid,pubmed_url,title,journal,pub_year,abstract,found_by,grade
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,42170116,https://pubmed.ncbi.nlm.nih.gov/42170116/,IgG4-Related Retroperitoneal Fibrosis Presenting as Obstructive Acute Kidney Injury: A Case Report.,Cureus,2026,Immunoglobulin G4-related disease (IgG4-RD) is a systemic fibroinflammatory disorder with retroperitoneal fibrosis (RPF) representing a recognized manifestation. Ureteric encasement by fibroinflammatory tissue may result in obstructive uropathy and acute kidney injury (AKI). We report the case of a 46-year-old male who presented with bilateral flank pain and severe AKI. Cross-sectional imaging demonstrated a retroperitoneal soft-tissue mass causing bilateral hydroureteronephrosis. Initial management with bilateral ureteric stent insertion resulted in marked improvement in renal function. Subse,bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41668827,https://pubmed.ncbi.nlm.nih.gov/41668827/,Hypertransaminasemia in a Patient with Acute Abdominal Pain: An Unusual Case Report.,European journal of case reports in internal medicine,2026,"Background: Hypertransaminasemia associated with acute abdominal pain can be indicative of a broad spectrum of diseases, from benign to life-threatening.
Case description: We present the case of a 72-year-old man reporting abdominal pain, unintentional weight loss and moderately elevated liver enzymes. Imaging revealed multisystem involvement including pancreas, biliary tract, thyroid, and salivary and lacrimal glands. Serological tests showed markedly elevated serum IgG4 levels. Histological findings revealed IgG4-positive lymphoplasmacytic infiltrates. In the absence of exclusion criteria, t",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41625821,https://pubmed.ncbi.nlm.nih.gov/41625821/,An Association Between Autoimmune Hepatitis (AIH) and Immunoglobulin G4-Related Disease (IgG4-RD) in a Male Diagnosed With Primary Sjögren's Syndrome (SJS): A Case-Based Review.,Cureus,2025,"IgG4-associated disorders (IgG4-RD) are disease states that are marked by a fibrotic inflammatory disease process that can affect hepatic tissue, salivary glands, and other organs in the body. The hepatic expression of this condition, termed IgG4-associated autoimmune hepatitis (IgG4-AIH), occurs infrequently and can resemble conventional autoimmune hepatitis (AIH), especially during concurrent manifestation with primary Sjögren's syndrome (pSS), thereby creating diagnostic and therapeutic challenges. We report a clinical case involving a 56-year-old gentleman with an established medical backg",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41504870,https://pubmed.ncbi.nlm.nih.gov/41504870/,[Rational diagnostics and differential diagnosis in IgG4-related disease].,Zeitschrift fur Rheumatologie,2026,"Immunoglobulin G4 (IgG4)-related diseases are a heterogenous group of chronic inflammatory systemic disorders characterized by fibrosing inflammation with infiltration of IgG4-positive plasma cells. They can affect nearly any organ system. Typical manifestations include autoimmune pancreatitis, sclerosing cholangitis, lymphadenopathy, retroperitoneal fibrosis, and inflammatory orbitopathy as well as involvement of the salivary and lacrimal glands. Each manifestation may present in isolation or in combination with others. Diagnosis requires careful exclusion of malignant or other inflammatory c",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,42164504,https://pubmed.ncbi.nlm.nih.gov/42164504/,Recurrent spinal IgG4-related hypertrophic pachymeningitis and its management: a case report.,Frontiers in immunology,2026,"Aim: In this report, we share a case of recurrent spinal immunoglobulin G4 (IgG4)-related hypertrophic pachymeningitis (IgG4-RHP) in a patient who initially achieved near-complete recovery of muscle weakness after decompression surgery and steroid therapy. However, the patient experienced disease recurrence after discontinuing steroid therapy due to intolerable side effects.
Materials and methods: We reviewed the patient's medical records, including the pathology images and report certified by the pathologist. After disease recurrence, the patient was treated with oral prednisolone 5 mg twice ",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,42178251,https://pubmed.ncbi.nlm.nih.gov/42178251/,IgG4-related Disease Affecting Multiple Organs Despite Normal Serum IgG4 Levels.,"Internal medicine (Tokyo, Japan)",2026,"IgG4-related disease (IgG4-RD) is characterized primarily by elevated serum IgG4 levels and it can affect multiple organs. We herein present a case of IgG4-RD affecting the kidneys, right submandibular gland, lungs, mediastinal lymph nodes, and retroperitoneum, despite normal serum IgG4 levels. In this case, a histopathological examination of the kidneys and submandibular glands revealed marked lymphoplasmacytic infiltration and a relatively small number of IgG4-positive plasma cells. The patient was diagnosed with IgG4-RD and showed a favorable response to corticosteroid therapy. This case hi",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,42206045,https://pubmed.ncbi.nlm.nih.gov/42206045/,Case Report: IgG4-rich tubulointerstitial inflammation in MPO-ANCA-associated glomerulonephritis: a case-based review.,Frontiers in immunology,2026,"Immunoglobulin G4-related disease (IgG4-RD) is a systemic, immune-mediated fibro-inflammatory disorder with the potential to affect multiple organs, with the kidney being the most commonly involved organ, typically presenting as IgG4-related tubulointerstitial nephritis (IgG4-TIN). Anti-neutrophil cytoplasmic antibody (ANCA)-associated glomerulonephritis (ANCA-GN), in contrast, is a pauci-immune necrotizing crescentic glomerulonephritis characterized by acute renal dysfunction and systemic inflammation. While early reports have interpreted IgG4-positive plasma cell infiltration in ANCA-associa",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41618998,https://pubmed.ncbi.nlm.nih.gov/41618998/,Predictive factors for immunosuppression-associated severe and opportunistic infections in AQP4-IgG Neuromyelitis Optica Spectrum Disorder.,"Multiple sclerosis (Houndmills, Basingstoke, England)",2026,"BACKGROUND: Aquaporin-4 antibody-positive neuromyelitis optica spectrum disorder (AQP4-IgG NMOSD) requires lifelong immunosuppression to prevent relapses and disability. However, long-term treatment can increase the risk of severe and opportunistic infections, which can lead to hospitalisation and death.
OBJECTIVES: To describe severe infections in AQP4-IgG NMOSD, their outcomes and risk factors, to inform safer long-term management.
METHODS: We retrospectively analysed prospectively collected data from 209 patients with AQP4-IgG NMOSD treated with immunosuppressive therapies and followed ⩾1 y",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41601807,https://pubmed.ncbi.nlm.nih.gov/41601807/,Sump syndrome following hepaticojejunostomy: a case report of IgG4-related sclerosing cholangitis.,Frontiers in medicine,2025,"This report presents a case of IgG4-related sclerosing cholangitis (IgG4-SC) in a patient who ultimately died from a complex postoperative infection. The patient was a 59-year-old male who underwent resection of a hilar lesion and Roux-en-Y hepaticojejunostomy (RYHJ) for obstructive jaundice 7 years ago, with postoperative pathology confirming IgG4-SC. However, from 4 months after surgery, the patient experienced recurrent fever episodes that persisted for 7 years. The clinical presentation was consistent with sump syndrome. Both recurrent infections and IgG4-SC disease activity can elevate Ig",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,40762735,https://pubmed.ncbi.nlm.nih.gov/40762735/,Immunoglobulin G4-related sclerosing mastitis: MRI findings and the literature review.,Immunologic research,2025,"Immunoglobulin G4-related disease (IgG4-RD) is a rare immune-mediated fibro-inflammatory condition that can affect nearly any organ, with breast involvement (IgG4-related sclerosing mastitis, IgG4-RM) being exceptionally uncommon. This disease primarily affects middle-aged to elderly women and is frequently misdiagnosed as malignancy due to non-specific clinical and imaging features. We report a case of a 44-year-old woman with a painless right breast mass showing hypoechoic ultrasound findings and magnetic resonance imaging (MRI) characteristics, including a high ADC value and homogeneous enh",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41564809,https://pubmed.ncbi.nlm.nih.gov/41564809/,"Clinical characteristics, disease course, and chronic organ damage in a real-world cohort of IgG4-related disease: Insights from an Interdisciplinary Unit.",Medicina clinica,2026,"BACKGROUND AND OBJECTIVE: IgG4-RD is a multisystemic disease, often underdiagnosed, with natural progression to chronic organ damage. We aim to describe clinical features, relapse and chronic organ damage.
METHODS: Dynamic ambispective cohort including patients from the Institutional Registry of IgG4-RD at Hospital Italiano de Buenos Aires who met ACR/EULAR 2019 criteria. We analyzed clinical phenotypes, response to treatment, biomarkers and chronic organ damage.
RESULTS: Sixty patients were included; 73% were male and median age at diagnosis was 61 years. Median time to diagnosis was 9 months",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,42183215,https://pubmed.ncbi.nlm.nih.gov/42183215/,Case report: The masquerading spectrum: a pediatric case series of IgG4-related disease.,Frontiers in immunology,2026,"IgG4-related disease (IgG4-RD) is a rare fibro-inflammatory condition with scarce data on its clinical spectrum and management in the pediatric population.We present a single-center observational study of six children with clinically and morphologically confirmed IgG4-RD. We analyzed the age of onset, time to diagnosis, and comprehensive clinical, imaging, laboratory, and histopathological findings at presentation and during follow-up (range: 3 months to 7 years). The 2020 revised comprehensive diagnostic criteria for IgG4-RD were used. The diagnosis was based on a biopsy of orbital tissue wit",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41611000,https://pubmed.ncbi.nlm.nih.gov/41611000/,IgG4-Positive Ocular Adnexal Extranodal Marginal Zone Lymphoma as an Aggressive Clinical Subtype: Evidence From a 377-Patient Cohort.,American journal of ophthalmology,2026,"OBJECTIVE: To investigate the clinicopathological characteristics of IgG4-positive ocular adnexal lymphoma (OAL).
DESIGN: Retrospective clinical cohort study.
PARTICIPANTS: A total of 377 patients diagnosed with OAL between October 2014 and October 2024 were enrolled. Study data were analyzed from March 2025 to August 2025.
METHODS: A comprehensive review of the medical records for all OAL patients was conducted. The distribution of IgG4-positive cases was assessed. Clinicopathological characteristics, as well as recurrence risk, were compared between IgG4-positive and IgG4-negative patients.
",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41685325,https://pubmed.ncbi.nlm.nih.gov/41685325/,Autoimmune fibroinflammation in IgG4-related ophthalmic disease: TLR8-dependent signaling pathways and fibrotic remodeling revealed by proteomic profiling.,Frontiers in immunology,2026,"Background: Immunoglobulin G4-related ophthalmic disease (IgG4-ROD) is an immune-mediated ocular condition characterized by tumefactive lesions with IgG4+ plasma cell infiltration, and commonly affecting the lacrimal gland, extraocular muscles, and trigeminal nerves.The precise pathogenesis of IgG4-ROD remains unclear. Elucidating its molecular mechanisms is crucial for the development of targeted molecular therapies.
Methods: To investigate the molecular pathogenesis of IgG4-ROD, we conducted a case-controlled study involving 15 patients who presented at the Second Hospital of Jilin Universit",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41092297,https://pubmed.ncbi.nlm.nih.gov/41092297/,Incidence of Ocular Manifestation After Adult-Onset Inflammatory Bowel Disease: A 20-Year Population-Based Cohort Study.,Inflammatory bowel diseases,2026,"BACKGROUND: Ocular manifestations (OMs) are recognized extraintestinal complications in inflammatory bowel disease (IBD), but their incidence remains understudied. We aimed to evaluate the incidence and trends of OM in a large population-based cohort of adults with newly diagnosed IBD over the past 2 decades.
METHODS: We conducted a retrospective cohort study including all adult-onset IBD patients between 2005 and 2024 in a large health maintenance organization. Patients with pre-existing OM diagnoses were excluded. The primary outcome was incident OM (uveitis, episcleritis/scleritis, or orbit",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41188651,https://pubmed.ncbi.nlm.nih.gov/41188651/,Characterization of the neuromuscular manifestations in patients with IgG4-related disease: a systematic review.,Immunologic research,2025,"Immunoglobulin G4-related disease (IgG4-RD) neurological involvement typically presents as pachymeningitis. However, there have been reports of neuromuscular manifestations. To review the involvement of the peripheral nerves, neuromuscular junction, and muscles in IgG4-RD, we conducted a systematic review of case reports and case series of patients with IgG4-related disease (IgG4-RD) presenting with neuromuscular manifestations, using the PubMed/MEDLINE, Embase, and Scopus databases. Articles were analyzed for demographic characteristics, neurological presentations, systemic involvement, and i",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,42178937,https://pubmed.ncbi.nlm.nih.gov/42178937/,Distinct Clinical Phenotypes and Treatment Responses in IgG4-Related Disease: Insights From a Tertiary Care Centre in Western India.,International journal of rheumatic diseases,2026,"BACKGROUND: IgG4-related disease (IgG4-RD) is a rare fibroinflammatory disorder characterized by tumefactive lesions and IgG4+ plasma cell infiltration. While corticosteroids induce remission, high relapse rates necessitate steroid-sparing agents. Although well-studied in East Asia, comprehensive Indian data remain limited.
METHODS: This retrospective study (2018-2024) analyzed 60 biopsy-evaluated patients diagnosed per the 2020 Revised Comprehensive Diagnostic Criteria. All received glucocorticoid induction; steroid-sparing agents were initiated concurrently in 97%. Treatment response was ass",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41609102,https://pubmed.ncbi.nlm.nih.gov/41609102/,Bilateral orbital masses caused by IgG4-expressing MALT lymphoma in the right side and IgG4-related ophthalmic disease in the left side: A case report.,Modern rheumatology case reports,2026,"A 60-year-old Japanese man developed a protruding right eye. He underwent a magnetic resonance imaging scan, which revealed a right orbital mass. The serum immunoglobulin G4 (IgG4) level was elevated, and IgG4+ plasma cells were observed in biopsy specimens of the mass. The result of biopsy and Southern blot analysis revealed that the mass was caused by IgG4+ extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue. He received a total of 36 Gy of radiation therapy, and the mass disappeared. Five years later, he developed a protruding left eye. The magnetic resonance imagi",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41601580,https://pubmed.ncbi.nlm.nih.gov/41601580/,A Case of IgG4-Related Disease That Mimics an Anterior Mediastinal Malignant Tumour.,Respirology case reports,2026,"IgG4-related disease (IgG4-RD) is a fibroinflammatory disease characterised by elevated serum IgG4 levels and marked infiltration of IgG4-positive plasma cells. Here, we present the case of a 49-year-old man who presented with dysphagia and hoarseness caused by an anterior mediastinal mass. As the fluorodeoxyglucose positron emission tomography (FDG-PET) SUVmax was 6.68 (early and delayed), malignancy was initially suspected. Serum IgG4 levels were slightly elevated at 148 mg/dL. Surgical biopsy revealed dense lymphoplasmacytic infiltration with storiform fibrosis and numerous IgG4-positive pl",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41739155,https://pubmed.ncbi.nlm.nih.gov/41739155/,Clinicopathological features of localized-type IgG4-related cholecystitis: a nationwide multicenter study in Japan.,Journal of gastroenterology,2026,"BACKGROUND: Immunoglobulin G4 (IgG4)-related cholecystitis represents gallbladder involvement in IgG4-related disease (IgG4-RD). However, localized-type IgG4-related cholecystitis is rare and remains poorly characterized. We conducted a nationwide, multicenter study to clarify the clinicopathological features of localized-type IgG4-related cholecystitis in Japan.
METHODS: We collected clinical information, imaging data, and tissue slides from suspected cases of IgG4-related cholecystitis for central review, and evaluated their clinicopathological features.
RESULTS: Fifteen patients were diagno",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41728618,https://pubmed.ncbi.nlm.nih.gov/41728618/,IgG4-related sclerosing cholangitis: navigating diagnostic dilemmas and the challenge of relapse.,Frontiers in medicine,2026,"Background: Immunoglobulin G4-related sclerosing cholangitis (IgG4-SC), also termed IgG4-related cholangitis (IRC), is a challenging immune-mediated biliary disease, frequently mimicking malignancies such as cholangiocarcinoma (CCA) or other sclerosing cholangitides like primary sclerosing cholangitis (PSC). Accurate diagnosis is critical to avoid unnecessary surgical interventions.
Objective: This mini-review aims to synthesize the most current evidence on the pathogenesis, diagnostic pitfalls, and management strategies for IgG4-SC, with a focused discussion on overcoming diagnostic dilemmas ",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41870582,https://pubmed.ncbi.nlm.nih.gov/41870582/,"Pediatric IgG4-related inflammatory pseudotumor of the ureter: a unique entity with ultrasound, computed tomography, and magnetic resonance imaging findings.",Pediatric radiology,2026,Immunoglobulin G4-related (IgG4-R) inflammatory pseudotumor of the ureter is a rare benign lesion that can closely mimic malignancy on imaging. We report a case of a 5-year-8-month-old boy who presented with hematuria. Ultrasound (US) examination demonstrated pelvicalyceal and ureteral dilatation and a ureteral mass lesion measuring 39×18 mm. Unenhanced computed tomography (CT) and contrast-enhanced magnetic resonance imaging (MRI) demonstrated an intraluminal ureteral mass causing unilateral urinary tract dilatation. This case is unique due to its pediatric ureteral location and misleading cl,bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41251887,https://pubmed.ncbi.nlm.nih.gov/41251887/,A rare case of immunoglobulin G4-related periarteritis mimicking pancreatic cancer.,Clinical journal of gastroenterology,2026,"Immunoglobulin G4 (IgG4)-related disease (IgG4-RD) is a systemic inflammatory disorder characterized by abundant infiltration of IgG4-positive lymphocytes and plasma cells with fibrosis in the involved organs. Periarterial lesions are relatively rare manifestations of IgG4-RD, and their clinical and imaging findings remain unclear. A 66-year-old man presented with persistent upper abdominal pain. Contrast-enhanced computed tomography (CECT) showed a gradually enhanced 47 mm soft tissue mass lesion adjacent to the pancreatic uncinate and spreading around the superior mesenteric artery. Consider",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41115285,https://pubmed.ncbi.nlm.nih.gov/41115285/,Isolated Immunoglobulin G4-Related Uveitis Diagnosed by Choroidal Biopsy.,"Ophthalmic surgery, lasers & imaging retina",2026,"This report highlights a rare case of isolated immunoglobulin G4 (IgG4)-related uveitis in a 24-year-old woman, diagnosed by globe-sparing vitrectomy and choroidal biopsy. She presented with treatment-resistant posterior uveitis characterised by a white elevated subretinal lesion, which progressed to panuveitis and scleritis, causing intractable pain and reducing vision to light perception. After extensive investigations failed to identify a cause, a diagnostic vitrectomy with excisional choroidal biopsy was performed. Histological analysis confirmed IgG4-related disease, despite the absence o",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,42202687,https://pubmed.ncbi.nlm.nih.gov/42202687/,IgG4-related sclerosing cholangitis.,Medicina clinica,2026,,bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41491894,https://pubmed.ncbi.nlm.nih.gov/41491894/,IgG4-Associated Autoimmune Hepatitis: a Systematic Review.,Journal of gastroenterology and hepatology,2026,"BACKGROUND: IgG4-associated autoimmune hepatitis (IgG4-AIH) is an emerging entity characterized by overlapping features of classical autoimmune hepatitis (AIH) and IgG4-related disease (IgG4-RD). However, significant heterogeneity in diagnostic criteria has obscured its true prevalence and clinical significance. This systematic review aimed to characterize the clinical, serological, and histopathological features of IgG4-AIH.
METHODS: Following PRISMA guidelines, a systematic search was conducted across PubMed, Embase, and Web of Science. Study selection, data extraction, and quality assessmen",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41616384,https://pubmed.ncbi.nlm.nih.gov/41616384/,IgG4 related coronary artery involvement: A scoping review of the literature.,Seminars in arthritis and rheumatism,2026,"OBJECTIVES: Immunoglobulin (Ig)G4-related disease (IgG4-RD) can affect any organ, but coronary artery involvement (CAI) is a potentially life-threatening manifestation of this disease. In this scoping review, we critically appraised the literature on IgG4-related CAI, aiming to explore clinical, radiological and histopathological characteristics as well as treatment strategies and prognosis.
METHODS: A comprehensive search was performed on January 02, 2025 in PubMed® to identify studies describing individuals with IgG4-related CAI, including both coronaritis (true arteritis of the coronary ves",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41627519,https://pubmed.ncbi.nlm.nih.gov/41627519/,Substrates of 8.5-year clinical outcomes in aquaporin-4 IgG-positive neuromyelitis optica spectrum disorders.,Journal of neurology,2026,"BACKGROUND: Only a few longitudinal studies, with follow-up duration up to 3.6 years, have assessed the substrates of relapses and disability in aquaporin-4 (AQP4) IgG-positive neuromyelitis optica spectrum disorders (NMOSD), primarily focusing on clinical and conventional MRI variables.
OBJECTIVE: We evaluated the association of clinical and MRI measures, including a comprehensive multimodal advanced MRI protocol, with key long-term clinical outcomes in AQP4 IgG-positive NMOSD patients over a median follow-up of 8.5 years (interquartile range [IQR] = 3.5; 13.3).
METHODS: Forty-six NMOSD patie",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,42119768,https://pubmed.ncbi.nlm.nih.gov/42119768/,Interleukin-4 alleviate polycystic ovary syndrome through promoting the polarization of M2 type macrophages via targeting NF-κB/IκB pathway.,European journal of pharmacology,2026,"Polycystic ovary syndrome (PCOS) represents a prevalent endocrine disorder that constitutes a significant threat to female reproductive health. Immune dysregulation and chronic low-grade inflammation are increasingly recognized as pivotal contributors to ovarian dysfunction in this condition. In the present study, we enrolled PCOS patients clinically and established a dehydroepiandrosterone (DHEA)-induced PCOS mouse model. Our findings revealed elevated levels of pro-inflammatory M1 macrophages, diminished anti-inflammatory M2 macrophages, and aberrant distribution of associated inflammatory c",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,42206252,https://pubmed.ncbi.nlm.nih.gov/42206252/,IgG4-related kidney disease presenting as severe renal failure: Diagnostic challenges of a multimodality imaging approach.,Radiology case reports,2026,"IgG4-related disease (IgG4-RD) is a systemic immune-mediated fibroinflammatory condition that can involve virtually any organ. Renal involvement, referred to as IgG4-related kidney disease (IgG4-RKD), represents an uncommon manifestation and may pose significant diagnostic challenges, particularly when renal dysfunction is the only presenting feature. We report the case of an 80-year-old man who presented with severe renal insufficiency, manifested by markedly elevated serum creatinine levels, in the absence of prior renal disease or significant comorbidities. Imaging evaluation revealed no ab",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41576642,https://pubmed.ncbi.nlm.nih.gov/41576642/,Low prevalence of inflammatory bowel disease among patients with seropositive neuromyelitis optica spectrum disorder in two large referral centers.,Multiple sclerosis and related disorders,2026,"Patients with Neuromyelitis Optica Spectrum Disorders (NMOSD) have a well-recognized predilection to autoimmune comorbidities, of which systemic lupus erythematosus (SLE), Sjögren's syndrome (SjS), and autoimmune thyroid diseases are the most common. The question of whether some autoimmune diseases, such as inflammatory bowel disease (IBD), may not be overrepresented (or may even be underrepresented) in NMOSD has not received much attention. Here, we retrospectively reviewed the electronic medical records of all patients diagnosed with NMOSD in our two large referral centers (NYU and MGB), as ",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41607380,https://pubmed.ncbi.nlm.nih.gov/41607380/,Asymmetric adult-onset asthma with periocular xanthogranuloma (AAPOX) associated with IgG4-related disease: a case report.,Frontiers in surgery,2025,"Background: Adult orbital xanthogranulomatous disease is a rare non-Langerhans cell histiocytosis, among which the adult-onset asthma with periocular xanthogranuloma (AAPOX) subtype is particularly uncommon. Recent studies have suggested an association between this condition and IgG4-related disease (IgG4-RD), possibly falling within its disease spectrum.
Case presentation: A 60-year-old male presented with a one-year history of bilateral eyelid swelling accompanied by difficulty in opening the right eye. Examination revealed significant swelling and bulging of the right upper eyelid, with a w",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41534767,https://pubmed.ncbi.nlm.nih.gov/41534767/,The association of recurrent stroke and immunoglobulin G4-related arteritis in the central nervous system: a case report.,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,2026,"BACKGROUND: Immunoglobulin G4-related disease (IgG4-RD) is a systemic immune-mediated fibroinflammatory disease. Histopathology is the key to diagnosis. Although aortitis/periaortitis is a phenotype of IgG4-related disease, the relationship between cerebrovascular disease and IgG4-related disease remains unclear.
METHODS: We report a 60-year-old man with recurrent stroke induced by IgG4-related arteritis and present the pathological findings of the patient's superficial temporal artery and middle cerebral artery.
RESULTS: Immunohistochemistry demonstrated scattered plasma cells in the intima a",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41686604,https://pubmed.ncbi.nlm.nih.gov/41686604/,Riedel thyroiditis secondary to papillary thyroid carcinoma: A case report.,Medicine,2026,"RATIONALE: Riedel thyroiditis (RT) is categorized as an immunoglobulin G4-related disease (IgG4-RD), a condition that is seldom encountered in clinical practice. IgG4-RDs have been linked to an elevated risk of malignancy. Although prior studies have documented instances where IgG4-RDs were induced by malignant tumors, such occurrences are still rarely reported in both the domestic and international literature.
PATIENT CONCERNS: A 47-year-old male, asymptomatic except for a palpable right neck nodule detected during routine follow-up, was diagnosed with RT secondary to papillary thyroid carcin",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41736960,https://pubmed.ncbi.nlm.nih.gov/41736960/,Immunoglobulin G4-Related Disease-Like Gastric Lesion Presenting as Submucosal Tumor-Like Lesions.,DEN open,2026,"Immunoglobulin G4 (IgG4)-related disease (RD) is a systemic fibroinflammatory condition characterized by infiltration of IgG4-positive plasma cells (PCs). Gastrointestinal involvement may present as submucosal tumor-like lesions and poses diagnostic challenges. We report a case of a 59-year-old man with gastric submucosal tumor-like lesions detected during routine screening. Endoscopic submucosal dissection (ESD) was used for the diagnosis and treatment. A histopathological examination revealed abundant IgG4-positive PC infiltration in the submucosa; however, these findings did not fulfill the",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41582886,https://pubmed.ncbi.nlm.nih.gov/41582886/,Erdheim-Chester disease mimicking IgG4-related disease.,Modern rheumatology case reports,2026,"Aortitis is a rare but critical manifestation of systemic inflammatory disease, most commonly associated with large-vessel vasculitides such as Takayasu arteritis and giant cell arteritis. When accompanied by multiorgan inflammation and fibrosis, it presents a broader diagnostic challenge that includes immune-mediated conditions such as immunoglobulin G4-related disease (IgG4-RD) and rare histiocytic neoplasms. While IgG4-RD is increasingly recognised due to improved diagnostic criteria and access to immunostaining, histiocytic neoplasms such as Erdheim-Chester disease (ECD) remain underdiagno",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,42181957,https://pubmed.ncbi.nlm.nih.gov/42181957/,Necrotizing pancreatitis with multifocal hepatic artery pseudoaneurysms: Diagnostic limitations and rare appearance of suspected IgG-4 related disease.,Radiology case reports,2026,"IgG-4 related disease is an auto-immune fibroinflammatory disease that affects nearly all organs, most commonly being the pancreas and other retroperitoneal organs. Many mixed inflammatory and fibrotic processes are associated, including, but not limited to, autoimmune pancreatitis, tubulointerstitial nephritis, and retroperitoneal fibrosis. Due to the broad manifestations of this disease, multiple diagnostic paradigms have been proposed and are currently in use. A 60-year-old female presented to our Emergency Department with complaints of severe low back pain, epigastric pain, hypotension, an",bge_m3,
9,ophtalmo,incidence du syndrome d'hyper IgG4 dans les syndromes d'inflammation orbitaire,41989037,https://pubmed.ncbi.nlm.nih.gov/41989037/,Differentiating Immunoglobulin G4-Related Sclerosing Cholangitis From Primary Sclerosing Cholangitis: A Comprehensive Systematic Review and Meta-Analysis of Diagnostic Features.,The American journal of gastroenterology,2026,"INTRODUCTION: Immunoglobulin G4-related sclerosing cholangitis (IgG4-SC) and primary sclerosing cholangitis (PSC) are cholestatic disorders, which may be difficult to differentiate. Importantly, PSC is an untreatable progressive fibroinflammatory disease, whereas IgG4-SC responds to immunosuppression if recognized in a timely manner. This systematic review and meta-analysis aimed to identify and define the performance of clinical, biochemical, radiographic, and histologic features to differentiate between these 2 diseases.
METHODS: A systematic search for comparative studies of IgG4-SC and PSC",bge_m3,
